Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	codon_0.treeLikelihood	codon_1.treeLikelihood	codon_2.treeLikelihood
11407500	-6064.670281648472	-5477.858849890299	-586.8114317581732	0.4490964776439489	0.23596276521801304	0.12884845977698486	0.18609229736105448	0.3071509337221197	0.39980257398098035	0.09981029247900192	0.1932361998179006	0.3248335331943076	0.3867677784018034	0.07907245845517179	0.20932622994871672	8.633758068658636	2.945283870207173	5.77625279585993	0.6304663841386663	1.0177569427248214	1.3500169892514635	0.002350124788841679	35.97337060164674	54.4684286189973	-1438.648121412859	-1778.7978443656723	-2260.412884111768
11415000	-6077.942513577547	-5495.561750167619	-582.3807634099285	0.4339205383377118	0.2668583309608222	0.10256207511701783	0.1966590555844495	0.3304348388450532	0.42108432078098884	0.09024568196667805	0.1582351584072825	0.30660669055105993	0.3918611121797375	0.09390743160009878	0.2076247656691032	10.102194610505823	3.392073792118182	4.127402700247711	0.7469360563715582	0.9350269869902301	1.3168318902399863	0.0026218943508092432	32.45123426469997	52.31778829300383	-1440.6505866265838	-1781.8739500661256	-2273.037213474909
11422500	-6079.676572823946	-5482.2642268631025	-597.4123459608431	0.4864339344109911	0.2404822839210316	0.09253551773978472	0.18054826392819398	0.27049116097444803	0.4247707689066093	0.10430390462914517	0.20043416548980017	0.32245332201294225	0.36514668567265335	0.08942526178902753	0.2229747305253763	10.094657490341643	5.217893965937709	4.840349241713909	0.6816834368486295	1.0209034209303964	1.2958973490631156	0.0022223391927060536	37.99334111267542	57.69882908679329	-1440.4822416508778	-1793.6625896692744	-2248.11939554295
11430000	-6074.104407008327	-5476.802527410669	-597.3018795976578	0.4585249061218643	0.2535894040706744	0.10131206937826723	0.1865736204291953	0.28638694955133887	0.4206598509868875	0.11475877596300835	0.17819442349876793	0.31853753436302634	0.3516398237927356	0.090053920569525	0.23976872127471244	10.668657522068534	1.7478661176446426	3.011180812869765	0.6629007100909454	1.0598261252922552	1.2756679299029525	0.0021519454831763025	34.42838031978053	57.25563194703897	-1442.0858465351018	-1777.2992467061442	-2257.417434169423
11437500	-6076.061113506026	-5474.752625301533	-601.3084882044936	0.48703439315357444	0.2520236140181147	0.09264727881648237	0.16829471401182977	0.2925528245977483	0.43851155734875114	0.09018786465911119	0.17874775339439208	0.30542464473638625	0.39995473331804277	0.07512217839032573	0.21949844355524467	10.70913199172583	2.2817337929561132	3.6738106104812154	0.6131046302537206	0.9873731690340529	1.3976798418086787	0.00232319266409956	37.89800557560312	55.984881670106965	-1434.7921294275995	-1782.4353587435987	-2257.5251371303343
11445000	-6075.941732901717	-5484.4314574751825	-591.5102754265343	0.5037751219695167	0.2395061208636891	0.09656071985798967	0.16015803730880576	0.3106591388824193	0.4057317819041267	0.09626408641255077	0.18734499280090594	0.3130829069047946	0.37502200695936333	0.07460119987203587	0.23729388626380568	9.39704795809673	1.7546176737666677	4.646130938725686	0.601810013090262	0.9311757326099633	1.465118111504972	0.002279018870707771	36.36673978656494	55.37359449712196	-1442.6407944670216	-1783.0954843605527	-2258.6951786476084
11452500	-6068.2463051776485	-5476.213031410418	-592.0332737672309	0.5069325103242378	0.22763159884875728	0.09656071985798967	0.16887517096901652	0.3376574497138499	0.4028544665228755	0.0984395584608738	0.16104852530240346	0.3397089582595414	0.38537709300157547	0.06809294785822113	0.2068210008806615	9.685152470316737	2.0469263849692276	1.8592418269398059	0.6571544221580952	0.9744673035261039	1.3667456763260832	0.0023398037909462687	34.40422498081916	56.27777011702953	-1427.4885712039825	-1791.6708184840177	-2257.053641722418
11460000	-6077.478611785478	-5476.266472017636	-601.2121397678422	0.4724340046469552	0.2175042276852263	0.08642082531497743	0.22364094235284238	0.2693961022207543	0.4641265036805813	0.09331074303922274	0.17316665105944432	0.3114028140744784	0.3832366816692719	0.08227831166889514	0.223082192587354	11.536485925075707	0.9393888029850316	2.7717250415300416	0.6740589843807168	0.9243454532107915	1.40004346233412	0.0021840020826318597	37.46794105755096	53.327506535172304	-1447.3591507021858	-1785.0072422802982	-2243.9000790351515
11467500	-6085.290337196011	-5483.596244002683	-601.6940931933274	0.4690255867082494	0.2355059484117578	0.10397053250522786	0.19149793237476603	0.31095768556396186	0.41458987483154436	0.10257771428316892	0.17187472532132755	0.29037014061915534	0.40083483157573085	0.08646511485716205	0.22232991294795118	8.698755472667084	1.252270304992474	1.3741729959385858	0.6268944202639893	0.8675283885189268	1.5038004979802515	0.0023147569141779866	31.371120150972615	55.58897300583205	-1437.8997125809522	-1780.7030464176187	-2264.9934850041127
11475000	-6082.363837287972	-5481.678494404341	-600.6853428836315	0.4947744244251205	0.22876804924767574	0.08985720321400043	0.1866003231132045	0.2881191679749751	0.44488445322862197	0.08443006951527904	0.18256630928112658	0.3150788453658354	0.3821286940581522	0.0840882198158167	0.21870424076019512	10.622706941463967	2.3054691943859784	4.850842522752973	0.6527310826562148	0.8952425573699937	1.4503726984626362	0.0022842348696199394	35.23658067300747	53.31000895195315	-1436.423902372339	-1783.51231902463	-2261.7422730073727
11482500	-6083.36423272899	-5479.259418610904	-604.1048141180864	0.452102194018393	0.29676747144334825	0.0933669269516249	0.15776340758663507	0.28886105991764033	0.4096313038365207	0.10587564823951201	0.19563198800632978	0.3241066541814439	0.3403520322005331	0.10424253760445035	0.23129877601357207	10.00595823405154	2.1413807686611985	2.545262668283859	0.5861231284348117	0.9658929599647305	1.4460130693549145	0.002369478716290062	34.456229018149074	52.599023338306	-1436.3610192483684	-1773.2179989688136	-2269.6804003937214
11490000	-6095.8461411843755	-5492.176335222268	-603.6698059621076	0.4701096189602382	0.21780511136849526	0.11023891214463216	0.2018463575266357	0.3095759946123425	0.4238743486803014	0.1034932362587173	0.16305642044864163	0.34373888600882185	0.3714663742355501	0.06074697844232427	0.2240477613133033	9.940566094817683	6.257678421756167	3.5186468893808533	0.737975661417096	0.8611747867805923	1.399601816856684	0.0022318725700576896	34.558673732240635	58.442026509202265	-1443.4418287009833	-1784.1910427187584	-2264.5434638025267
11497500	-6056.179674769213	-5473.587130643497	-582.5925441257158	0.46240931133549157	0.23877497528367783	0.1209625195262159	0.17785319385461593	0.2651542510829131	0.4224997735464616	0.09590451446464147	0.21644146090598665	0.3036093072585156	0.40509995095548945	0.08054678129456949	0.21074396049142505	9.308114190770453	1.3472153186275164	4.262699394789774	0.7040845230589007	0.9088421983635261	1.3856641572588109	0.0025816873460986277	32.89349787036213	53.571680573556336	-1447.4344017359556	-1772.4414756081349	-2253.711253299407
11505000	-6079.746223508589	-5487.277568442289	-592.4686550662998	0.445460524830447	0.2511303586315509	0.11779087733102903	0.18561823920697432	0.31614675750529225	0.40823260864669697	0.09975062847855988	0.1758700053694538	0.32494236244554925	0.37426506694876555	0.0787870756319523	0.22200549497373234	10.183051451020397	3.51630374920213	0.5061171389524294	0.746218603413476	0.8687955370318841	1.3837773767137567	0.0025170858756648493	37.33216806122887	53.51363777268934	-1433.9729723465766	-1781.7476167903355	-2271.556979305376
11512500	-6057.353741619711	-5478.834485759504	-578.5192558602072	0.4688516562311726	0.2615387326794063	0.10830621624954768	0.16130339483987477	0.29023374884966374	0.44048967010424467	0.08563396479409548	0.18364261625199893	0.31148796662070066	0.3872586668094404	0.08268841397137511	0.21856495259848333	9.514845339623239	1.8084952167582355	3.592172209758859	0.5920363620114039	0.928221311849088	1.4777996421490909	0.002479320257781755	37.08381502819026	51.41548176006928	-1431.9441647359943	-1776.7833081524057	-2270.107012871104
11520000	-6074.032689305954	-5496.609639772869	-577.4230495330847	0.4922639733512477	0.26612412491098375	0.08514753586558711	0.15646436587218265	0.30351547419566793	0.4358714337577653	0.10161593818430698	0.15899715386226262	0.2950561493142816	0.4162253246048564	0.08627544953569682	0.20244307654516472	8.717988815317668	0.9877929240983155	4.689416957589537	0.7121066344416485	0.8767660963297151	1.4097563484402682	0.0024611709696007373	27.494266381727677	54.21224564225194	-1435.7092698769786	-1783.1572036408193	-2277.7431662550707
11527500	-6070.113196055172	-5492.266856292281	-577.8463397628908	0.5494000888578153	0.22192562278795752	0.0913342482489011	0.13734004010532738	0.3098937184920526	0.42368159742337935	0.10777402188331989	0.15865066220125107	0.3210963308457162	0.3648564651151902	0.09352311599069542	0.22052408804839765	9.764337224238126	3.7855085418960255	3.6595227346548027	0.656349393401426	0.9524623097257332	1.3895518654128525	0.002472347926643425	30.9684384572663	54.52063821015744	-1446.9418229160178	-1789.079782698494	-2256.245250677769
11535000	-6039.868183989772	-5480.8262042313145	-559.0419797584574	0.4790644027888543	0.26253975372760185	0.09667229171397868	0.16172355176956654	0.33144891821232875	0.4230093182675766	0.08968745879152693	0.15585430472857065	0.34509074347195545	0.3482358739568623	0.08392498900470442	0.22274839356647738	9.55848677750285	3.474033656046683	2.0534302170979237	0.6866761783547386	0.9861659589144245	1.325665844532531	0.002382845826220662	27.97852489579676	55.00972502494766	-1435.617647232259	-1783.9472652937934	-2261.2612917052625
11542500	-6058.725723173607	-5492.314771789211	-566.4109513843962	0.4977614859557745	0.24235186387003355	0.08286141080497701	0.17702523936921627	0.2948510511572216	0.4243160925685772	0.0973877595361339	0.1834450967380701	0.3242685800309861	0.3700288846234878	0.08651253043485602	0.2191900049106696	9.219408037107417	2.7759159722320312	2.5183907403707355	0.6085343260815511	1.0541687096071173	1.335432842054582	0.002439911275021692	29.84459644600366	54.0217877351898	-1436.691495814407	-1780.6202368071847	-2275.003039167619
11550000	-6056.444024703014	-5483.768699030727	-572.6753256722873	0.5132418041709633	0.2400437068400521	0.08278203088319017	0.16393245810579576	0.2942994812512446	0.43667315663327844	0.08717111855114801	0.1818562435643318	0.31299867748669435	0.3938026332560252	0.07915538803378144	0.21404330122349846	9.827620431637289	3.667187556196818	3.175679701291925	0.6175874185726541	0.983278326187737	1.3973132429471022	0.002514885575254325	33.065880859638725	52.99045127376178	-1428.8740036243366	-1788.56131905542	-2266.33337635097
11557500	-6075.107289722774	-5484.650172096367	-590.4571176264071	0.47579943413686365	0.23409722976975011	0.12762994110848244	0.16247339498490515	0.27497455138989746	0.4392556268147071	0.10705371407710526	0.17871610771829316	0.3077399918467475	0.36065732168697584	0.09808320729151376	0.2335194791747624	9.72506999116022	2.5807560628590642	3.4719903401860988	0.7329941728258523	0.9226881171252044	1.3430462537290708	0.00227001753361616	33.4559905974812	55.41140116423772	-1436.673695823881	-1789.098815120095	-2258.877661152391
11565000	-6068.208800351403	-5478.943542641953	-589.2652577094499	0.5124854484625249	0.23137455236056126	0.10218970211627632	0.15395029706063892	0.2895584281702847	0.41900281813731316	0.09361347023465189	0.1978252834577533	0.3249898372763023	0.3787518259386069	0.08633869547073247	0.2099196413143578	9.72506999116022	3.99736006620515	2.1529195093776448	0.5833861361368274	1.0618225280145792	1.3528074603063924	0.002420299658785644	36.20009238451429	53.700770612100676	-1436.188983118771	-1780.5641067346785	-2262.190452788503
11572500	-6063.225567376503	-5478.730382648313	-584.4951847281902	0.4810809023497624	0.2898524639465481	0.09831355819147301	0.13075307551221788	0.3303524210719693	0.42557257298954465	0.08052071710872805	0.16355428882976106	0.29152930326988474	0.391434152188476	0.0838994984144631	0.23313704612717562	9.72506999116022	8.086708816864698	8.751103004463499	0.66136938423184	0.9477056100231617	1.3893124790032498	0.002408380378660677	36.81112715084858	51.32870384383656	-1446.2758296438037	-1779.765489437765	-2252.6890635667446
11580000	-6070.101197070379	-5481.521165785405	-588.5800312849744	0.4944797408470436	0.267957667140273	0.08723649557209581	0.15032609644058886	0.335510148254434	0.3810579579009254	0.10310494829119103	0.18032694555345274	0.32780835149218257	0.3325436820274229	0.08352118711184922	0.25612677936854483	9.72506999116022	2.508660612387269	8.536641046467933	0.6289493467558014	1.005000989755087	1.3642827556165247	0.0023291584488091058	37.92138528935633	53.54912647534648	-1427.7438545121438	-1787.2205807068503	-2266.5567305664113
11587500	-6051.962518116064	-5468.362497278201	-583.6000208378626	0.5059431808245531	0.21564689531356748	0.08852887698596083	0.1898810468759199	0.3147524727125464	0.40367732983023946	0.09208206962323967	0.1894881278339777	0.2911613374432754	0.38754852181568905	0.08514517379603471	0.23614496694500037	9.72506999116022	1.8657520644857908	3.9817295684641807	0.6991996309930157	0.9320824263154687	1.3672855599819624	0.002470881146417761	36.590239661283924	53.67048437351945	-1433.7626413677333	-1777.7730154222193	-2256.8268404882483
11595000	-6081.668346921494	-5488.658214196812	-593.0101327246822	0.4514588310208904	0.22734024186343613	0.10186311576190923	0.21933781135376562	0.2645367486606186	0.4600753387313095	0.08688635705583794	0.18850155555223722	0.3076060495070439	0.3789977729693447	0.08497213787997941	0.22842403964363148	9.435311241776303	2.2049452101075513	1.7833249965366975	0.6936625096480418	0.9538395074702462	1.3510392329276593	0.0022285403890633126	33.457322428156765	57.44647404886431	-1437.5643712926376	-1792.2848041370503	-2258.8090387671236
11602500	-6066.976518517041	-5474.914369225925	-592.0621492911157	0.5036252050003031	0.21015538886127091	0.07654900286547205	0.20967040327295539	0.3333608390739488	0.3901203503378532	0.09748689073286695	0.17903191985533434	0.35179102011346747	0.3466902775187751	0.08824096023048286	0.21327774213727402	9.435311241776303	3.3958787292495094	1.9963843424517207	0.6475172578329907	0.892290053702515	1.458514199216084	0.002288397638917731	35.053121107178534	52.67057518251065	-1443.907030739295	-1778.2459468615577	-2252.761391625072
11610000	-6066.854024785656	-5475.046072600822	-591.8079521848337	0.48733328023158035	0.24091733534212534	0.07750466897900693	0.19424471544728872	0.29903512107048175	0.4106793516549434	0.09500900188785219	0.19527652538672607	0.30186849558649204	0.3838130437231704	0.09716120720515455	0.21715725348518256	8.566752512397395	3.524064356260913	11.217520702632312	0.6615746949396927	0.9159336839014471	1.4208800720871482	0.0023866638856963685	35.556077109456105	55.72855157009367	-1432.973219591523	-1785.1460310828552	-2256.9268219264445
11617500	-6077.743704712305	-5478.832127806645	-598.91157690566	0.47054088774787367	0.23715239009339106	0.1072529122801605	0.18505380987857617	0.34030049672492446	0.3800830085277055	0.07990738828684014	0.19970910646053347	0.3297087138542034	0.3856157886756296	0.07984640791080859	0.20482908955935802	10.736640207724935	1.5600431287041236	3.7687492140970593	0.6885881762696371	0.9449895812171697	1.364939329066862	0.0021318237430654257	43.23588180123769	58.486087949917476	-1431.1869687156982	-1785.2730215770064	-2262.37213751394
11625000	-6071.384564260686	-5476.636244430052	-594.7483198306334	0.47915161893837205	0.22931746026728198	0.11276190243295516	0.17876901836139214	0.3298054990607983	0.37931510264645035	0.08616732711711464	0.2047120711756402	0.3107603709393129	0.36856281984248174	0.07454822947636659	0.24612857974183838	8.490761366663223	0.9492465094259763	5.082473942027201	0.6940314334147628	0.8883799986334092	1.4161315747776162	0.0022756467990101593	32.48414418132455	52.65082858814914	-1436.7019021762105	-1790.345138243262	-2249.58920401058
