Sample	posterior	likelihood	prior	speciescoalescent	birthRate.t:Species	YuleModel.t:Species	TreeHeight.Species	TreeHeight.t:tree_0_1	TreeHeight.t:tree_0_0	treeLikelihood.tree_0_1	treeLikelihood.tree_0_0	treePrior.t:tree_0_1	treePrior.t:tree_0_0	kappa.s:tree_0_0	freqParameter.s:tree_0_01	freqParameter.s:tree_0_02	freqParameter.s:tree_0_03	freqParameter.s:tree_0_04
15625000	-794.859843232569	-759.25059666585	-3.28551765224457	-32.3237289144744	1.67468502058884	0.215455693024684	0.315496171046315	2.46218133899122	1.13905496485971	-373.053940072845	-386.196656593005	-8.6482537120905	-8.23200881508328	4.32860146378152	0.188821092008964	0.263966902806025	0.275319896154587	0.271892109030423
15650000	-788.426418387851	-759.900755157833	-1.86126198386526	-26.6644012461523	2.28618611962246	1.04707270745858	0.239452046384501	2.62632303319194	1.24335187729104	-372.90958808131	-386.991167076523	-7.02248616946855	-8.89658654114141	3.79292705381207	0.188821092008964	0.263966902806025	0.275319896154587	0.271892109030423
15675000	-789.846536800594	-766.74193170716	-2.28301253924736	-20.8215925541857	2.31501406816396	0.580997421959423	0.322265354434956	1.79010990055718	0.606730747690132	-372.572393439995	-394.169538267166	-6.26153581632027	-3.90321357077164	3.38808829092185	0.221164064320248	0.231623930494741	0.275319896154587	0.271892109030423
15700000	-786.871530830039	-759.968275609369	-3.56631407001764	-23.3369411506514	2.58951857776012	0.138916827960199	0.440629975174428	2.22097337493172	0.719058623518879	-372.603729405637	-387.364546203732	-4.73729869733012	-2.23538725360297	3.38808829092185	0.221164064320248	0.231623930494741	0.275319896154587	0.271892109030423
15725000	-797.267698109927	-761.708751568077	-6.43737115749936	-29.12157538435	1.69292338312871	-2.75212882820986	0.797212917382461	1.4687781306685	1.19340086157433	-377.610636339535	-384.098115228542	-3.64316547965139	-3.31533022729842	3.38808829092185	0.221164064320248	0.231623930494741	0.259083330050234	0.288128675134777
15750000	-796.644993649143	-765.29948524803	-8.14417117418132	-23.2013372269308	6.67670998980651	-3.81410288170316	0.502390446880216	1.0567527793885	1.18807088805609	-376.592318296061	-388.70716695197	0.107593797566995	-5.68016197128848	3.38808829092185	0.221164064320248	0.231623930494741	0.294891466944067	0.252320538240944
15775000	-788.491073075332	-766.301874260803	-1.18386571325548	-21.0053331012741	2.36032473528844	0.993029133919177	0.306954228458231	0.673473658360873	1.03169056193493	-375.015722704917	-391.286151555885	-1.68785597136572	-2.70528758185468	1.50071774668261	0.217076555672886	0.231623930494741	0.294891466944067	0.256408046888306
15800000	-808.941034498187	-762.622619021576	-5.40298560385792	-40.9154298727531	4.60560572990606	-1.11952548902485	0.424101594256095	2.3939861214226	1.26982922380097	-371.230617254786	-391.39200176679	-7.83122190886219	-10.9014433071218	2.22733356258061	0.217076555672886	0.231623930494741	0.275475430437796	0.275824083394577
15825000	-799.166402572578	-761.977576480196	-2.84589378683911	-34.3429323055428	3.30738410591302	0.66799034735991	0.364881295643608	2.1354693440479	0.677468661907579	-373.828550068542	-388.149026411654	-9.91540668257036	-4.49364976232295	0.90192950632435	0.217076555672886	0.231623930494741	0.275475430437796	0.275824083394577
15850000	-799.896621745435	-759.389943904782	-3.35548072339878	-37.1511971172546	4.27149482629869	1.39269440055114	0.274092971684272	1.41405697140308	1.46863306332017	-371.512850405004	-387.877093499778	-6.46521533720383	-9.92135712353529	2.88384846236929	0.217076555672886	0.231623930494741	0.275475430437796	0.275824083394577
15875000	-804.69845586543	-759.467488500641	-2.6483739106733	-42.582593454116	2.93036386184889	0.869791682600233	0.389507190040911	2.65079151846281	1.22249853609816	-373.976865304741	-385.4906231959	-11.996627725988	-11.4254238575077	2.88384846236929	0.237085829482742	0.231623930494741	0.25546615662794	0.275824083394577
15900000	-796.874919756084	-760.614488815835	-4.69818610426329	-31.5622448359856	1.05208919451298	-2.46877812231993	0.664128519374271	1.99714888362171	1.19628900450596	-374.984493495171	-385.629995320664	-7.9376359633868	-7.70800878565803	2.9373847932989	0.237085829482742	0.231623930494741	0.25546615662794	0.275824083394577
15925000	-799.309336635735	-761.480685809309	-2.47071149872976	-35.3579393276965	2.52749733653265	0.833658433504896	0.334850114407907	3.15811018413408	1.17932875528326	-376.099030825794	-385.381654983515	-12.4504585673988	-10.1164838531854	2.9373847932989	0.164149081858212	0.304560678119271	0.25546615662794	0.275824083394577
15950000	-792.880251043767	-760.028140642218	-1.6595448236795	-31.1925655778691	1.78726075542774	0.764818257566278	0.251042359385438	1.7363847441984	0.865993226446443	-371.821396173904	-388.206744468314	-8.95240243576412	-11.310974200446	2.9373847932989	0.164149081858212	0.304560678119271	0.282659455267795	0.248630784754722
15975000	-780.310476044119	-760.264621059414	-2.10065969928792	-17.9451952854166	1.74814631995874	-0.0166578038310352	0.404290459227995	2.85431862943431	1.15162177002667	-375.902447919143	-384.362173140272	-7.61245659833359	-5.93800430177875	2.9373847932989	0.192006280766933	0.304560678119271	0.254802256359074	0.248630784754722
16000000	-789.662203002014	-760.560957599205	-0.259429791644921	-28.8418156111643	5.71288443398776	2.27796948141932	0.252631316597381	2.27414793260988	0.937661121570521	-376.550025666017	-384.010931933188	-9.63894625002009	-13.3959493358413	2.7645565481463	0.206293217425176	0.304560678119271	0.240515319700831	0.248630784754722
16025000	-794.015650422181	-761.440603711696	-2.85500982579194	-29.7200368846926	7.00812188668409	0.703420863752176	0.33370411391012	1.9368290656575	1.06085143965839	-376.462391387691	-384.978212324005	-12.372890670414	-9.93877567768598	2.7645565481463	0.206293217425176	0.302082228680219	0.240515319700831	0.251109234193774
16050000	-797.657995764667	-762.09496477728	-2.76011868137727	-32.8029123060098	1.96170978492368	-0.919291993746492	0.445185926201928	1.78100229724934	1.83295797932097	-372.994804389885	-389.100160387395	-10.8847126152502	-10.4613399070602	2.16404251686465	0.206293217425176	0.258705675340585	0.283891873040465	0.251109234193774
16075000	-775.513062126676	-756.852439464603	-3.09463145542466	-15.5659912066484	3.45093690931456	-0.781437332752442	0.473207907325967	2.41678103160085	0.801336508658204	-370.439739023947	-386.412700440656	-9.17139853921475	-0.471232772296767	2.16404251686465	0.206293217425176	0.258705675340585	0.283891873040465	0.251109234193774
16100000	-771.426607802444	-760.438419144401	-3.65757904709861	-7.33060961094454	1.64824458924934	-1.80381787640375	0.666007649942727	0.972793390938999	0.860371968351122	-375.712478779485	-384.725940364916	-1.47477072163128	4.77479474198822	2.16404251686465	0.206293217425176	0.258705675340585	0.283891873040465	0.251109234193774
16125000	-780.510315394586	-759.491647477697	-3.22839539340164	-17.790272523488	0.71429602724953	-2.88154618033565	0.53055443072884	1.72892761113819	1.02930136945475	-373.519126870588	-385.972520607109	-5.24872827355947	-2.73979982062902	1.01098702539044	0.206293217425176	0.258705675340585	0.283891873040465	0.251109234193774
16150000	-767.374792758603	-759.394876412174	-2.06475493052012	-5.91516141590918	1.88107569818014	-0.384423380391437	0.359192758539661	1.27342034385253	0.853862042379138	-372.736525138002	-386.658351274172	-1.00399551607956	0.499584876951198	2.2827196377524	0.175538894002602	0.258705675340585	0.283891873040465	0.281863557616349
16175000	-794.596212140876	-763.422535011559	-2.72384115645863	-28.4498359728588	3.19234374458686	0.243544657918783	0.411371476544021	2.379104207667	1.55771969748647	-373.663881211556	-389.758653800003	-11.4593541284282	-6.95680655401515	2.33435808994601	0.175538894002602	0.27038504170316	0.272212506677889	0.281863557616349
16200000	-797.764485333911	-759.640862968364	-5.44168182742387	-32.6819405381227	4.20592553430549	-2.22937436014701	0.594145965006023	2.1766015572082	1.24833804777709	-372.359600769414	-387.28126219895	-10.1794154714303	-10.0772523870708	2.33435808994601	0.175538894002602	0.27038504170316	0.272212506677889	0.281863557616349
16225000	-788.024906705822	-760.539006428827	-3.38531717373616	-24.1005831032588	0.946984390368326	-2.2806916128221	0.678444937824253	2.10591972681516	1.39813319902823	-375.469319906735	-385.069686522092	-10.0035616013001	-5.16108339108036	1.24619772904299	0.175538894002602	0.27038504170316	0.272212506677889	0.281863557616349
16250000	-784.415707158222	-757.584189034418	-3.21342596716038	-23.6180921566433	3.81055675017428	-1.09552615510783	0.512997076933345	2.12438771875131	1.10033108797858	-373.77009521289	-383.814093821528	-11.3018675115874	-7.6727829442458	1.51630808213709	0.212591861038685	0.300688487817253	0.241909060563797	0.244810590580266
16275000	-781.434821841065	-758.653880727197	-2.50099468917777	-20.2799464246906	1.85009361347793	-0.586748100357971	0.458588341235066	1.50569221698488	1.64285036115808	-370.312413542557	-388.34146718464	-8.63271530578273	-7.91953624416601	2.77561073558916	0.212591861038685	0.261856396764602	0.280741151616447	0.244810590580266
16300000	-781.915777210857	-757.819146325055	-2.6371663343926	-21.4594645514087	3.22477091523838	-0.310201228001292	0.334486643805314	1.97862348057609	1.13043933856243	-370.957027097408	-386.862119227647	-8.93137807000176	-8.28027344492607	2.77561073558916	0.212591861038685	0.261856396764602	0.280741151616447	0.244810590580266
16325000	-775.315314266206	-758.096117979953	-6.30712604916732	-10.9120702370861	3.39348338953638	-3.97972119436476	0.703647463373903	1.24871537952116	1.04948588380431	-372.057607202166	-386.038510777787	-5.29306302311065	-3.37570791219754	2.77561073558916	0.220644588510409	0.261856396764602	0.272688424144723	0.244810590580266
16350000	-776.311390713616	-758.92263002689	-2.25660132373126	-15.1321593629951	2.95886938651232	-0.017145147860488	0.525816078290742	0.869160472772177	1.65929097670025	-376.116985325323	-382.805644701567	-3.88020839346623	-6.84773333234464	2.77561073558916	0.220644588510409	0.261856396764602	0.239488014682483	0.278011000042506
16375000	-788.458693317244	-762.197927853891	-2.5333504660051	-23.727414997348	1.27325628091286	-0.898600014083328	0.419157747748203	2.41153448417415	1.55594427645024	-378.655313815849	-383.542614038042	-8.09998197122887	-8.34878694709143	2.77561073558916	0.220644588510409	0.261856396764602	0.239488014682483	0.278011000042506
16400000	-779.187475950582	-762.533497243869	-0.411598293218757	-16.2423804134943	5.25366096600157	2.3041116381824	0.189797634839809	1.09765184933448	1.03655806009955	-375.65825924392	-386.875237999949	-4.9755079735949	-4.51055880476717	2.77561073558916	0.226683188517007	0.261856396764602	0.228335957779587	0.283124456938804
16425000	-796.313199930738	-758.189086220407	-3.00847954467077	-35.1156341656599	1.81535490328869	-0.400610484813333	0.526780526925669	1.87039662424907	1.50779755079971	-372.986031768351	-385.203054452056	-12.3049519701991	-9.43194086736361	2.77561073558916	0.226683188517007	0.261856396764602	0.263399031481672	0.248061383236719
16450000	-800.853454007008	-759.88454359815	-5.5965121768976	-35.3723982319604	5.45206758693304	-2.37419388834685	0.495816985930243	2.5620423964031	1.64297380753985	-372.475713838691	-387.408829759458	-11.6970584033952	-14.139929792879	2.77561073558916	0.226683188517007	0.261856396764602	0.263399031481672	0.248061383236719
16475000	-769.845919310806	-758.533487002286	-2.0232253557595	-9.28920695276079	4.18594148679735	-0.384959961924613	0.414381177456068	1.90170767709323	0.841309932220563	-372.584649353626	-385.94883764866	-4.50747099735121	-3.930006888016	1.68022974430828	0.226683188517007	0.261856396764602	0.263399031481672	0.248061383236719
16500000	-796.390728304923	-763.700807526072	-3.91435950748324	-28.7755612713675	2.29546121561382	-2.06644956598513	0.675869946506256	2.55281556074154	1.26120686772778	-376.551068767367	-387.149738758705	-13.0684031013816	-5.76201244670763	1.68022974430828	0.226683188517007	0.226846244992165	0.263399031481672	0.283071535009156
16525000	-784.130951368016	-761.413215719496	-0.369456262027259	-22.3482793864928	3.47907118542045	2.16297056838114	0.182282817315585	1.54425496553133	1.13820375045054	-373.70622512503	-387.706990594465	-6.25031188491798	-9.62896225836924	1.8002405774491	0.226683188517007	0.226846244992165	0.263399031481672	0.283071535009156
16550000	-776.595460728785	-762.6234585787	-3.05824247875962	-10.913759671325	2.99316888886266	-2.03715124988154	0.555323862728605	1.5775645183587	0.954337062485597	-371.672032436281	-390.951426142419	-5.46386685975208	-4.42226052235597	1.26658848852758	0.226683188517007	0.226846244992165	0.296420894278274	0.250049672212554
16575000	-782.008347228946	-764.846144777453	-3.15012585780212	-14.0120765936917	2.27026492817805	-1.81019146943106	0.939303943810758	2.30524868280502	1.40941771162902	-372.667753923268	-392.178390854184	-7.2709270189146	-5.56530489074227	1.26658848852758	0.226683188517007	0.226846244992165	0.296420894278274	0.250049672212554
16600000	-787.818395853496	-763.659331598586	-1.36159611612939	-22.7974681387808	2.39428016465122	0.216032235320296	0.324257506668317	1.7725945275059	1.42513057754057	-372.81400048967	-390.845331108917	-7.99263392251498	-12.1539960405065	1.26658848852758	0.235184896192499	0.226846244992165	0.296420894278274	0.241547964537062
16625000	-785.440498566326	-760.854825281409	-4.00276803941387	-20.5829052455032	1.81024751646992	-2.23572320671444	0.594564093315528	2.75236995873485	1.94888080555874	-371.721444957228	-389.133380324181	-7.00898320821076	-5.52865994090403	1.52361976170469	0.235184896192499	0.226846244992165	0.296420894278274	0.241547964537062
16650000	-784.353202453366	-760.571830293728	-3.11870014720382	-20.6626720124339	2.36673305676453	-1.05503202166503	0.467658861989095	2.16123427334569	0.695943228284453	-371.291213374438	-389.28061691929	-6.709872582675	-5.3888756349193	1.52361976170469	0.235184896192499	0.226846244992165	0.296420894278274	0.241547964537062
16675000	-801.425963323648	-764.82835868605	-3.87741324997814	-32.7201913876196	1.17963240340629	-2.32591661728774	0.952653019359475	2.12733225648175	1.68958027526503	-374.532128085591	-390.29623060046	-9.72407213439211	-12.3315609704314	1.52361976170469	0.231763298768913	0.221792142408624	0.287006235235281	0.259438323587182
16700000	-775.973539124732	-761.750053124808	-2.56298954936718	-11.6604964505567	1.34894484727669	-1.25015461760879	0.491510915153853	1.6773652019609	1.05143777963104	-374.149524611227	-387.600528513581	-3.74816322319005	-3.90785111013913	3.2701478138629	0.231763298768913	0.221792142408624	0.287006235235281	0.259438323587182
16725000	-789.830550947006	-761.764738031662	-4.40965470729942	-23.6561582080447	1.07511266121241	-2.49001570693544	0.657030409721639	1.76884204075857	1.72993676390085	-371.879623547147	-389.885114484515	-4.43332151929143	-12.2020399845151	3.2701478138629	0.231763298768913	0.221792142408624	0.287006235235281	0.259438323587182
16750000	-794.005597424893	-761.29369526388	-2.61003996328067	-30.1018621977329	2.17388285547767	-0.510404754141665	0.55260787553364	1.99079810760476	1.75174826175041	-372.67915259523	-388.614542668649	-9.36605122413206	-9.53071394441969	1.60805222109824	0.168691212075395	0.284864229102142	0.287006235235281	0.259438323587182
16775000	-782.203571323301	-759.580837768531	-1.02511583046168	-21.5976177243079	3.1957275449553	1.08760462135067	0.30484261030691	1.72605437679492	1.0249636742748	-372.112639332459	-387.468198436072	-6.74190086819267	-8.20297786581177	1.63270549815389	0.206421593485097	0.213807152397159	0.287006235235281	0.292765018882463
16800000	-785.745871155995	-762.395233260013	-2.42438048731972	-20.9262574086622	4.30939486409396	-1.05753301965282	0.542762068215623	2.2111432762352	1.39383867821151	-374.611016720153	-387.78421653986	-5.09731421960928	-11.4977613806066	1.2420920569791	0.206421593485097	0.213807152397159	0.287006235235281	0.292765018882463
